,PWSID,OFFICE,SYSTEMNAME,DESIGNCAPCITY,PLANTNUMBER,PLANTSTATUS,REPORTDATE,MAX_TREATED,AVG_TREATED
9618,2160254,NED,DANIEL MEMORIAL,24480.0,1,ACTIVE,202303,4350.0,2603.0
9619,2160254,NED,DANIEL MEMORIAL,24480.0,1,ACTIVE,202304,4200.0,2737.0
9620,2160254,NED,DANIEL MEMORIAL,24480.0,1,ACTIVE,202305,3400.0,2313.0
9621,2160254,NED,DANIEL MEMORIAL,24480.0,1,ACTIVE,202306,3520.0,2831.0
9622,2160254,NED,DANIEL MEMORIAL,24480.0,1,ACTIVE,202307,3520.0,2790.0
9623,2160375,NED,"CMC STEEL FLORIDA, MAIN",180000.0,1,ACTIVE,202301,105000.0,78997.0
9624,2160375,NED,"CMC STEEL FLORIDA, MAIN",180000.0,1,ACTIVE,202302,122000.0,108643.0
9625,2160375,NED,"CMC STEEL FLORIDA, MAIN",180000.0,1,ACTIVE,202303,123000.0,105874.0
9626,2160375,NED,"CMC STEEL FLORIDA, MAIN",180000.0,1,ACTIVE,202304,122625.0,110720.0
9627,2160375,NED,"CMC STEEL FLORIDA, MAIN",180000.0,1,ACTIVE,202305,121500.0,107465.0
9628,2160375,NED,"CMC STEEL FLORIDA, MAIN",180000.0,1,ACTIVE,202306,113750.0,105770.0
9629,2160375,NED,"CMC STEEL FLORIDA, MAIN",180000.0,1,ACTIVE,202307,101200.0,88316.0
9630,2160375,NED,"CMC STEEL FLORIDA, MAIN",180000.0,1,ACTIVE,202308,102040.0,84984.0
9631,2160375,NED,"CMC STEEL FLORIDA, MAIN",180000.0,1,ACTIVE,202309,150000.0,111077.0
9632,2160375,NED,"CMC STEEL FLORIDA, MAIN",180000.0,1,ACTIVE,202310,113600.0,80229.0
9633,2160390,NED,CRYSTAL SPRINGS ESTATES MHP,132000.0,1,ACTIVE,202301,52000.0,38984.0
9634,2160390,NED,CRYSTAL SPRINGS ESTATES MHP,132000.0,1,ACTIVE,202302,69500.0,38625.0
9635,2160390,NED,CRYSTAL SPRINGS ESTATES MHP,132000.0,1,ACTIVE,202303,41000.0,32194.0
9636,2160390,NED,CRYSTAL SPRINGS ESTATES MHP,132000.0,1,ACTIVE,202304,48500.0,34911.0
9637,2160390,NED,CRYSTAL SPRINGS ESTATES MHP,132000.0,1,ACTIVE,202305,34667.0,30989.0
9638,2160390,NED,CRYSTAL SPRINGS ESTATES MHP,132000.0,1,ACTIVE,202306,33667.0,29767.0
9639,2160390,NED,CRYSTAL SPRINGS ESTATES MHP,132000.0,1,ACTIVE,202307,36500.0,30516.0
9640,2160390,NED,CRYSTAL SPRINGS ESTATES MHP,132000.0,1,ACTIVE,202308,77000.0,43984.0
9641,2160390,NED,CRYSTAL SPRINGS ESTATES MHP,132000.0,1,ACTIVE,202309,40000.0,33150.0
9642,2160390,NED,CRYSTAL SPRINGS ESTATES MHP,132000.0,1,ACTIVE,202310,40000.0,33581.0
9643,2160390,NED,CRYSTAL SPRINGS ESTATES MHP,132000.0,1,ACTIVE,202311,34500.0,30617.0
9644,2160390,NED,CRYSTAL SPRINGS ESTATES MHP,132000.0,1,ACTIVE,202312,36000.0,32618.0
9645,2160563,NED,JACKSONVILLE BEACH WTP,2800000.0,2,ACTIVE,202301,1427164.0,1152484.0
9646,2160563,NED,JACKSONVILLE BEACH WTP,2800000.0,2,ACTIVE,202302,1423285.0,1182990.0
9647,2160563,NED,JACKSONVILLE BEACH WTP,2800000.0,2,ACTIVE,202303,1557675.0,1252598.0
9648,2160563,NED,JACKSONVILLE BEACH WTP,2800000.0,2,ACTIVE,202304,1719107.0,1282992.0
9649,2160563,NED,JACKSONVILLE BEACH WTP,2800000.0,2,ACTIVE,202305,1578321.0,1329803.0
9650,2160563,NED,JACKSONVILLE BEACH WTP,2800000.0,2,ACTIVE,202306,1652819.0,1365766.0
9651,2160563,NED,JACKSONVILLE BEACH WTP,2800000.0,2,ACTIVE,202307,2920594.0,1740901.0
9652,2160563,NED,JACKSONVILLE BEACH WTP,2800000.0,2,ACTIVE,202308,1721249.0,1295993.0
9653,2160563,NED,JACKSONVILLE BEACH WTP,2800000.0,2,ACTIVE,202309,1578736.0,1305843.0
9654,2160563,NED,JACKSONVILLE BEACH WTP,2800000.0,2,ACTIVE,202310,1533271.0,1239230.0
9655,2160563,NED,JACKSONVILLE BEACH WTP,2800000.0,2,ACTIVE,202311,1551044.0,1187440.0
9656,2160563,NED,JACKSONVILLE BEACH WTP,2800000.0,2,ACTIVE,202312,2140057.0,1093508.0
9657,2160563,NED,JACKSONVILLE BEACH WTP,4200000.0,1,ACTIVE,202301,1467977.0,1172457.0
9658,2160563,NED,JACKSONVILLE BEACH WTP,4200000.0,1,ACTIVE,202302,1396109.0,1229170.0
9659,2160563,NED,JACKSONVILLE BEACH WTP,4200000.0,1,ACTIVE,202303,1588002.0,1267886.0
9660,2160563,NED,JACKSONVILLE BEACH WTP,4200000.0,1,ACTIVE,202304,1519038.0,1343774.0
9661,2160563,NED,JACKSONVILLE BEACH WTP,4200000.0,1,ACTIVE,202305,1631550.0,1371471.0
9662,2160563,NED,JACKSONVILLE BEACH WTP,4200000.0,1,ACTIVE,202306,1619104.0,1366024.0
9663,2160563,NED,JACKSONVILLE BEACH WTP,4200000.0,1,ACTIVE,202307,1845881.0,1031501.0
9664,2160563,NED,JACKSONVILLE BEACH WTP,4200000.0,1,ACTIVE,202308,1745236.0,1451943.0
9665,2160563,NED,JACKSONVILLE BEACH WTP,4200000.0,1,ACTIVE,202309,1665442.0,1376946.0
9666,2160563,NED,JACKSONVILLE BEACH WTP,4200000.0,1,ACTIVE,202310,1516420.0,1307121.0
9667,2160563,NED,JACKSONVILLE BEACH WTP,4200000.0,1,ACTIVE,202311,1610492.0,1213325.0
9668,2160563,NED,JACKSONVILLE BEACH WTP,4200000.0,1,ACTIVE,202312,1600426.0,1167607.0
9669,2160568,NED,JACKSONVILLE UNIVERSITY,1728000.0,1,ACTIVE,202301,573000.0,457225.0
9670,2160568,NED,JACKSONVILLE UNIVERSITY,1728000.0,1,ACTIVE,202302,550000.0,369964.0
9671,2160568,NED,JACKSONVILLE UNIVERSITY,1728000.0,1,ACTIVE,202303,510000.0,367194.0
9672,2160568,NED,JACKSONVILLE UNIVERSITY,1728000.0,1,ACTIVE,202304,426000.0,319700.0
9673,2160568,NED,JACKSONVILLE UNIVERSITY,1728000.0,1,ACTIVE,202305,481000.0,346806.0
9674,2160568,NED,JACKSONVILLE UNIVERSITY,1728000.0,1,ACTIVE,202306,460000.0,311933.0
9675,2160568,NED,JACKSONVILLE UNIVERSITY,1728000.0,1,ACTIVE,202307,400000.0,299032.0
9676,2160568,NED,JACKSONVILLE UNIVERSITY,1728000.0,1,ACTIVE,202308,597000.0,382581.0
9677,2160568,NED,JACKSONVILLE UNIVERSITY,1728000.0,1,ACTIVE,202309,506000.0,399667.0
9678,2160568,NED,JACKSONVILLE UNIVERSITY,1728000.0,1,ACTIVE,202310,430000.0,330581.0
9679,2160568,NED,JACKSONVILLE UNIVERSITY,1728000.0,1,ACTIVE,202311,272000.0,173903.0
9680,2160568,NED,JACKSONVILLE UNIVERSITY,1728000.0,1,ACTIVE,202312,405000.0,330033.0
9681,2160571,NED,MONTGOMERY CORRECTIONAL CENTER,288000.0,1,ACTIVE,202301,205000.0,54063.0
9682,2160571,NED,MONTGOMERY CORRECTIONAL CENTER,288000.0,1,ACTIVE,202302,69000.0,42571.0
9683,2160571,NED,MONTGOMERY CORRECTIONAL CENTER,288000.0,1,ACTIVE,202303,102000.0,47194.0
9684,2160571,NED,MONTGOMERY CORRECTIONAL CENTER,288000.0,1,ACTIVE,202304,70000.0,42937.0
9685,2160571,NED,MONTGOMERY CORRECTIONAL CENTER,288000.0,1,ACTIVE,202305,127000.0,50161.0
9686,2160571,NED,MONTGOMERY CORRECTIONAL CENTER,288000.0,1,ACTIVE,202306,87000.0,46233.0
9687,2160571,NED,MONTGOMERY CORRECTIONAL CENTER,288000.0,1,ACTIVE,202307,70000.0,45839.0
9688,2160571,NED,MONTGOMERY CORRECTIONAL CENTER,288000.0,1,ACTIVE,202308,109000.0,49548.0
9689,2160571,NED,MONTGOMERY CORRECTIONAL CENTER,288000.0,1,ACTIVE,202309,52000.0,43250.0
9690,2160571,NED,MONTGOMERY CORRECTIONAL CENTER,288000.0,1,ACTIVE,202310,126000.0,49210.0
9691,2160571,NED,MONTGOMERY CORRECTIONAL CENTER,288000.0,1,ACTIVE,202311,89000.0,49433.0
9692,2160571,NED,MONTGOMERY CORRECTIONAL CENTER,288000.0,1,ACTIVE,202312,52000.0,41258.0
9693,2160601,NED,"YUKON INDUSTRIES, LTD.",9528.0,1,ACTIVE,202301,3507.0,1942.0
9694,2160601,NED,"YUKON INDUSTRIES, LTD.",9528.0,1,ACTIVE,202302,2369.0,1791.0
9695,2160601,NED,"YUKON INDUSTRIES, LTD.",9528.0,1,ACTIVE,202303,2425.0,1454.0
9696,2160601,NED,"YUKON INDUSTRIES, LTD.",9528.0,1,ACTIVE,202304,1797.0,1568.0
9697,2160601,NED,"YUKON INDUSTRIES, LTD.",9528.0,1,ACTIVE,202305,2659.0,1449.0
9698,2160601,NED,"YUKON INDUSTRIES, LTD.",9528.0,1,ACTIVE,202306,2659.0,1730.0
9699,2160601,NED,"YUKON INDUSTRIES, LTD.",9528.0,1,ACTIVE,202307,4262.0,2236.0
9700,2160601,NED,"YUKON INDUSTRIES, LTD.",9528.0,1,ACTIVE,202308,3036.0,2489.0
9701,2160601,NED,"YUKON INDUSTRIES, LTD.",9528.0,1,ACTIVE,202309,5619.0,3504.0
9702,2160601,NED,"YUKON INDUSTRIES, LTD.",9528.0,1,ACTIVE,202310,5619.0,4305.0
9703,2160601,NED,"YUKON INDUSTRIES, LTD.",9528.0,1,ACTIVE,202312,4114.0,1829.0
9704,2160654,NED,STUDY ESTATES MHP,9437.0,1,ACTIVE,202301,3500.0,3106.0
9705,2160654,NED,STUDY ESTATES MHP,9437.0,1,ACTIVE,202302,3200.0,2685.0
9706,2160654,NED,STUDY ESTATES MHP,9437.0,1,ACTIVE,202303,3200.0,2660.0
9707,2160654,NED,STUDY ESTATES MHP,9437.0,1,ACTIVE,202309,3905.0,2833.0
9708,2160654,NED,STUDY ESTATES MHP,9437.0,1,ACTIVE,202310,5400.0,3171.0
9709,2160654,NED,STUDY ESTATES MHP,9437.0,1,ACTIVE,202311,7200.0,4411.0
9710,2160654,NED,STUDY ESTATES MHP,9437.0,1,ACTIVE,202312,3083.0,2370.0
9711,2160734,NED,N.S. MAYPORT,5700000.0,1,ACTIVE,202301,1340000.0,922645.0
9712,2160734,NED,N.S. MAYPORT,5700000.0,1,ACTIVE,202302,1182000.0,888750.0
9713,2160734,NED,N.S. MAYPORT,5700000.0,1,ACTIVE,202303,1205000.0,887258.0
9714,2160734,NED,N.S. MAYPORT,5700000.0,1,ACTIVE,202304,1315000.0,929900.0
9715,2160734,NED,N.S. MAYPORT,5700000.0,1,ACTIVE,202305,1910000.0,964129.0
9716,2160734,NED,N.S. MAYPORT,5700000.0,1,ACTIVE,202306,1331000.0,985333.0
9717,2160734,NED,N.S. MAYPORT,5700000.0,1,ACTIVE,202307,1292000.0,907741.0
9718,2160734,NED,N.S. MAYPORT,5700000.0,1,ACTIVE,202308,1087000.0,882548.0
9719,2160734,NED,N.S. MAYPORT,5700000.0,1,ACTIVE,202309,1347000.0,891000.0
9720,2160734,NED,N.S. MAYPORT,5700000.0,1,ACTIVE,202310,971000.0,806322.0
9721,2160734,NED,N.S. MAYPORT,5700000.0,1,ACTIVE,202311,1072000.0,769233.0
9722,2160734,NED,N.S. MAYPORT,5700000.0,1,ACTIVE,202312,1062000.0,751290.0
9723,2160735,NED,JEA: MAYPORT WTP,790000.0,1,ACTIVE,202301,54000.0,47774.0
9724,2160735,NED,JEA: MAYPORT WTP,790000.0,1,ACTIVE,202302,66000.0,49571.0
9725,2160735,NED,JEA: MAYPORT WTP,790000.0,1,ACTIVE,202303,104000.0,57935.0
9726,2160735,NED,JEA: MAYPORT WTP,790000.0,1,ACTIVE,202304,78000.0,59233.0
9727,2160735,NED,JEA: MAYPORT WTP,790000.0,1,ACTIVE,202305,77000.0,62516.0
9728,2160735,NED,JEA: MAYPORT WTP,790000.0,1,ACTIVE,202306,85000.0,66833.0
9729,2160735,NED,JEA: MAYPORT WTP,790000.0,1,ACTIVE,202307,102000.0,72516.0
9730,2160735,NED,JEA: MAYPORT WTP,790000.0,1,ACTIVE,202308,88000.0,70323.0
9731,2160735,NED,JEA: MAYPORT WTP,790000.0,1,ACTIVE,202309,96000.0,78500.0
9732,2160735,NED,JEA: MAYPORT WTP,790000.0,1,ACTIVE,202310,73000.0,60419.0
9733,2160735,NED,JEA: MAYPORT WTP,790000.0,1,ACTIVE,202311,66000.0,50300.0
9734,2160735,NED,JEA: MAYPORT WTP,790000.0,1,ACTIVE,202312,67000.0,53323.0
9735,2160811,NED,NORMANDY VILLAGE UTILITY CO.,1700000.0,1,ACTIVE,202301,345000.0,259000.0
9736,2160811,NED,NORMANDY VILLAGE UTILITY CO.,1700000.0,1,ACTIVE,202302,345000.0,262000.0
9737,2160811,NED,NORMANDY VILLAGE UTILITY CO.,1700000.0,1,ACTIVE,202303,326000.0,254000.0
9738,2160811,NED,NORMANDY VILLAGE UTILITY CO.,1700000.0,1,ACTIVE,202304,367000.0,340000.0
9739,2160811,NED,NORMANDY VILLAGE UTILITY CO.,1700000.0,1,ACTIVE,202305,384000.0,272000.0
9740,2160811,NED,NORMANDY VILLAGE UTILITY CO.,1700000.0,1,ACTIVE,202306,533000.0,296000.0
9741,2160811,NED,NORMANDY VILLAGE UTILITY CO.,1700000.0,1,ACTIVE,202307,327000.0,292032.0
9742,2160811,NED,NORMANDY VILLAGE UTILITY CO.,1700000.0,1,ACTIVE,202308,341000.0,284000.0
9743,2160811,NED,NORMANDY VILLAGE UTILITY CO.,1700000.0,1,ACTIVE,202309,346000.0,278000.0
9744,2160811,NED,NORMANDY VILLAGE UTILITY CO.,1700000.0,1,ACTIVE,202310,316000.0,265000.0
9745,2160811,NED,NORMANDY VILLAGE UTILITY CO.,1700000.0,1,ACTIVE,202311,327000.0,261600.0
9746,2160811,NED,NORMANDY VILLAGE UTILITY CO.,1700000.0,1,ACTIVE,202312,301000.0,260677.0
9747,2160824,NED,"MHP JACKSONVILLE AIR, LLC",14036.0,1,ACTIVE,202302,9200.0,7122.0
9748,2160824,NED,"MHP JACKSONVILLE AIR, LLC",14036.0,1,ACTIVE,202303,7900.0,7170.0
9749,2160824,NED,"MHP JACKSONVILLE AIR, LLC",14036.0,1,ACTIVE,202309,8633.0,7122.0
9750,2160824,NED,"MHP JACKSONVILLE AIR, LLC",14036.0,1,ACTIVE,202310,10200.0,7383.0
9751,2160824,NED,"MHP JACKSONVILLE AIR, LLC",14036.0,1,ACTIVE,202311,7860.0,6607.0
9752,2160981,NED,RUDDER CLUB,7900.0,1,ACTIVE,202301,2515.0,1464.0
9753,2160981,NED,RUDDER CLUB,7900.0,1,ACTIVE,202302,8720.0,1320.0
9754,2160981,NED,RUDDER CLUB,7900.0,1,ACTIVE,202303,1277.0,909.0
9755,2160981,NED,RUDDER CLUB,7900.0,1,ACTIVE,202304,3098.0,1360.0
9756,2160981,NED,RUDDER CLUB,7900.0,1,ACTIVE,202305,2290.0,1434.0
9757,2160981,NED,RUDDER CLUB,7900.0,1,ACTIVE,202306,1880.0,1578.0
9758,2160981,NED,RUDDER CLUB,7900.0,1,ACTIVE,202307,2036.0,1499.0
9759,2160981,NED,RUDDER CLUB,7900.0,1,ACTIVE,202308,2297.0,1235.0
9760,2160981,NED,RUDDER CLUB,7900.0,1,ACTIVE,202309,2610.0,1078.0
9761,2160981,NED,RUDDER CLUB,7900.0,1,ACTIVE,202310,1113.0,909.0
9762,2160981,NED,RUDDER CLUB,7900.0,1,ACTIVE,202311,1435.0,850.0
9763,2160981,NED,RUDDER CLUB,7900.0,1,ACTIVE,202312,1548.0,1128.0
9764,2161212,NED,N.A.S. JACKSONVILLE,2016000.0,1,ACTIVE,202301,866000.0,583645.0
9765,2161212,NED,N.A.S. JACKSONVILLE,2016000.0,1,ACTIVE,202302,845000.0,542679.0
9766,2161212,NED,N.A.S. JACKSONVILLE,2016000.0,1,ACTIVE,202303,892000.0,598323.0
9767,2161212,NED,N.A.S. JACKSONVILLE,2016000.0,1,ACTIVE,202304,1074000.0,589933.0
9768,2161212,NED,N.A.S. JACKSONVILLE,2016000.0,1,ACTIVE,202305,872000.0,611742.0
9769,2161212,NED,N.A.S. JACKSONVILLE,2016000.0,1,ACTIVE,202306,862000.0,621600.0
9770,2161212,NED,N.A.S. JACKSONVILLE,2016000.0,1,ACTIVE,202307,938000.0,656387.0
9771,2161212,NED,N.A.S. JACKSONVILLE,2016000.0,1,ACTIVE,202308,931000.0,661452.0
9772,2161212,NED,N.A.S. JACKSONVILLE,2016000.0,1,ACTIVE,202309,1068000.0,644833.0
9773,2161212,NED,N.A.S. JACKSONVILLE,2016000.0,1,ACTIVE,202310,1112000.0,634129.0
9774,2161212,NED,N.A.S. JACKSONVILLE,2016000.0,1,ACTIVE,202311,796000.0,522833.0
9775,2161212,NED,N.A.S. JACKSONVILLE,2016000.0,1,ACTIVE,202312,784000.0,532806.0
9776,2161276,NED,OAKS OF ATLANTIC BEACH,228606.0,1,ACTIVE,202301,56333.0,38840.0
9777,2161276,NED,OAKS OF ATLANTIC BEACH,228606.0,1,ACTIVE,202302,41250.0,36300.0
9778,2161276,NED,OAKS OF ATLANTIC BEACH,228606.0,1,ACTIVE,202303,43000.0,36986.0
9779,2161276,NED,OAKS OF ATLANTIC BEACH,228606.0,1,ACTIVE,202304,46450.0,40912.0
9780,2161276,NED,OAKS OF ATLANTIC BEACH,228606.0,1,ACTIVE,202305,52550.0,43998.0
9781,2161276,NED,OAKS OF ATLANTIC BEACH,228606.0,1,ACTIVE,202306,57700.0,47583.0
9782,2161276,NED,OAKS OF ATLANTIC BEACH,228606.0,1,ACTIVE,202307,58933.0,53626.0
9783,2161276,NED,OAKS OF ATLANTIC BEACH,228606.0,1,ACTIVE,202308,64100.0,53635.0
9784,2161276,NED,OAKS OF ATLANTIC BEACH,228606.0,1,ACTIVE,202309,65150.0,56647.0
9785,2161276,NED,OAKS OF ATLANTIC BEACH,228606.0,1,ACTIVE,202310,60500.0,52626.0
9786,2161276,NED,OAKS OF ATLANTIC BEACH,228606.0,1,ACTIVE,202311,55600.0,46612.0
9787,2161276,NED,OAKS OF ATLANTIC BEACH,228606.0,1,ACTIVE,202312,67800.0,43645.0
9788,2161328,NED,JEA MAJOR GRID,2470000.0,23,ACTIVE,202301,972000.0,364548.0
9789,2161328,NED,JEA MAJOR GRID,2470000.0,23,ACTIVE,202302,1050000.0,456250.0
9790,2161328,NED,JEA MAJOR GRID,2470000.0,23,ACTIVE,202303,998000.0,451258.0
9791,2161328,NED,JEA MAJOR GRID,2470000.0,23,ACTIVE,202304,897000.0,496500.0
9792,2161328,NED,JEA MAJOR GRID,2470000.0,23,ACTIVE,202305,843000.0,500645.0
9793,2161328,NED,JEA MAJOR GRID,2470000.0,23,ACTIVE,202306,963000.0,486967.0
9794,2161328,NED,JEA MAJOR GRID,2470000.0,23,ACTIVE,202307,845000.0,387387.0
9795,2161328,NED,JEA MAJOR GRID,2470000.0,23,ACTIVE,202308,956000.0,446194.0
9796,2161328,NED,JEA MAJOR GRID,2470000.0,23,ACTIVE,202309,936000.0,486200.0
9797,2161328,NED,JEA MAJOR GRID,2470000.0,23,ACTIVE,202310,918000.0,395387.0
9798,2161328,NED,JEA MAJOR GRID,2470000.0,23,ACTIVE,202311,926000.0,332067.0
9799,2161328,NED,JEA MAJOR GRID,2470000.0,23,ACTIVE,202312,501000.0,167161.0
9800,2161328,NED,JEA MAJOR GRID,2550000.0,33,ACTIVE,202301,1482000.0,865581.0
9801,2161328,NED,JEA MAJOR GRID,2550000.0,33,ACTIVE,202302,1621000.0,1324643.0
9802,2161328,NED,JEA MAJOR GRID,2550000.0,33,ACTIVE,202303,1583000.0,1183161.0
9803,2161328,NED,JEA MAJOR GRID,2550000.0,33,ACTIVE,202304,1647000.0,1195867.0
9804,2161328,NED,JEA MAJOR GRID,2550000.0,33,ACTIVE,202305,1608000.0,1085419.0
9805,2161328,NED,JEA MAJOR GRID,2550000.0,33,ACTIVE,202306,1396000.0,820733.0
9806,2161328,NED,JEA MAJOR GRID,2550000.0,33,ACTIVE,202307,1492000.0,857806.0
9807,2161328,NED,JEA MAJOR GRID,2550000.0,33,ACTIVE,202308,1670000.0,906839.0
9808,2161328,NED,JEA MAJOR GRID,2550000.0,33,ACTIVE,202309,1802000.0,926467.0
9809,2161328,NED,JEA MAJOR GRID,2550000.0,33,ACTIVE,202310,1587000.0,896258.0
9810,2161328,NED,JEA MAJOR GRID,2550000.0,33,ACTIVE,202311,1304000.0,700967.0
9811,2161328,NED,JEA MAJOR GRID,2550000.0,33,ACTIVE,202312,845000.0,396323.0
9812,2161328,NED,JEA MAJOR GRID,3000000.0,44,ACTIVE,202301,2373000.0,2167968.0
9813,2161328,NED,JEA MAJOR GRID,3000000.0,44,ACTIVE,202302,2394000.0,2133107.0
9814,2161328,NED,JEA MAJOR GRID,3000000.0,44,ACTIVE,202303,2572000.0,1979903.0
9815,2161328,NED,JEA MAJOR GRID,3000000.0,44,ACTIVE,202304,2626000.0,2440967.0
9816,2161328,NED,JEA MAJOR GRID,3000000.0,44,ACTIVE,202305,2801000.0,2455839.0
9817,2161328,NED,JEA MAJOR GRID,3000000.0,44,ACTIVE,202306,3124000.0,2474800.0
9818,2161328,NED,JEA MAJOR GRID,3000000.0,44,ACTIVE,202307,2893000.0,2385903.0
9819,2161328,NED,JEA MAJOR GRID,3000000.0,44,ACTIVE,202308,2631000.0,2357226.0
9820,2161328,NED,JEA MAJOR GRID,3000000.0,44,ACTIVE,202309,2663000.0,2456967.0
9821,2161328,NED,JEA MAJOR GRID,3000000.0,44,ACTIVE,202310,2776000.0,2438000.0
9822,2161328,NED,JEA MAJOR GRID,3000000.0,44,ACTIVE,202311,3318000.0,2466533.0
9823,2161328,NED,JEA MAJOR GRID,3000000.0,44,ACTIVE,202312,2807000.0,2131258.0
9824,2161328,NED,JEA MAJOR GRID,3190000.0,22,ACTIVE,202301,1675000.0,1220419.0
9825,2161328,NED,JEA MAJOR GRID,3190000.0,22,ACTIVE,202302,1666000.0,1319357.0
9826,2161328,NED,JEA MAJOR GRID,3190000.0,22,ACTIVE,202303,1688000.0,1330161.0
9827,2161328,NED,JEA MAJOR GRID,3190000.0,22,ACTIVE,202304,1804000.0,1198300.0
9828,2161328,NED,JEA MAJOR GRID,3190000.0,22,ACTIVE,202305,1844000.0,1361742.0
9829,2161328,NED,JEA MAJOR GRID,3190000.0,22,ACTIVE,202306,1496000.0,919200.0
9830,2161328,NED,JEA MAJOR GRID,3190000.0,22,ACTIVE,202307,1698000.0,1063677.0
9831,2161328,NED,JEA MAJOR GRID,3190000.0,22,ACTIVE,202308,2030000.0,1414097.0
9832,2161328,NED,JEA MAJOR GRID,3190000.0,22,ACTIVE,202309,2044000.0,1332733.0
9833,2161328,NED,JEA MAJOR GRID,3190000.0,22,ACTIVE,202310,1779000.0,1189710.0
9834,2161328,NED,JEA MAJOR GRID,3190000.0,22,ACTIVE,202311,1587000.0,1026233.0
9835,2161328,NED,JEA MAJOR GRID,3190000.0,22,ACTIVE,202312,1307000.0,914710.0
9836,2161328,NED,JEA MAJOR GRID,3350000.0,32,ACTIVE,202301,1659000.0,802097.0
9837,2161328,NED,JEA MAJOR GRID,3350000.0,32,ACTIVE,202302,2012000.0,966321.0
9838,2161328,NED,JEA MAJOR GRID,3350000.0,32,ACTIVE,202303,2311000.0,1049161.0
9839,2161328,NED,JEA MAJOR GRID,3350000.0,32,ACTIVE,202304,2480000.0,719667.0
9840,2161328,NED,JEA MAJOR GRID,3350000.0,32,ACTIVE,202305,2075000.0,1042710.0
9841,2161328,NED,JEA MAJOR GRID,3350000.0,32,ACTIVE,202306,1621000.0,588200.0
9842,2161328,NED,JEA MAJOR GRID,3350000.0,32,ACTIVE,202307,2043000.0,639097.0
9843,2161328,NED,JEA MAJOR GRID,3350000.0,32,ACTIVE,202308,2764000.0,1377935.0
9844,2161328,NED,JEA MAJOR GRID,3350000.0,32,ACTIVE,202309,2515000.0,1391033.0
9845,2161328,NED,JEA MAJOR GRID,3350000.0,32,ACTIVE,202310,2743000.0,868129.0
9846,2161328,NED,JEA MAJOR GRID,3350000.0,32,ACTIVE,202311,1452000.0,461300.0
9847,2161328,NED,JEA MAJOR GRID,3350000.0,32,ACTIVE,202312,2337000.0,723935.0
9848,2161328,NED,JEA MAJOR GRID,3540000.0,35,ACTIVE,202301,1767000.0,1337000.0
9849,2161328,NED,JEA MAJOR GRID,3540000.0,35,ACTIVE,202302,1676000.0,1255500.0
9850,2161328,NED,JEA MAJOR GRID,3540000.0,35,ACTIVE,202303,1732000.0,1226839.0
9851,2161328,NED,JEA MAJOR GRID,3540000.0,35,ACTIVE,202304,1730000.0,1186233.0
9852,2161328,NED,JEA MAJOR GRID,3540000.0,35,ACTIVE,202305,2010000.0,1514000.0
9853,2161328,NED,JEA MAJOR GRID,3540000.0,35,ACTIVE,202306,2006000.0,1659400.0
9854,2161328,NED,JEA MAJOR GRID,3540000.0,35,ACTIVE,202307,2926000.0,2114774.0
9855,2161328,NED,JEA MAJOR GRID,3540000.0,35,ACTIVE,202308,2946000.0,2471290.0
9856,2161328,NED,JEA MAJOR GRID,3540000.0,35,ACTIVE,202309,2768000.0,2126467.0
9857,2161328,NED,JEA MAJOR GRID,3540000.0,35,ACTIVE,202310,2334000.0,1771323.0
9858,2161328,NED,JEA MAJOR GRID,3540000.0,35,ACTIVE,202311,2743000.0,2199633.0
9859,2161328,NED,JEA MAJOR GRID,3540000.0,35,ACTIVE,202312,2593000.0,2084968.0
9860,2161328,NED,JEA MAJOR GRID,4320000.0,21,ACTIVE,202301,2058000.0,945903.0
9861,2161328,NED,JEA MAJOR GRID,4320000.0,21,ACTIVE,202302,2250000.0,955929.0
9862,2161328,NED,JEA MAJOR GRID,4320000.0,21,ACTIVE,202303,3174000.0,1583774.0
9863,2161328,NED,JEA MAJOR GRID,4320000.0,21,ACTIVE,202304,2940000.0,1731800.0
9864,2161328,NED,JEA MAJOR GRID,4320000.0,21,ACTIVE,202305,3576000.0,1699710.0
9865,2161328,NED,JEA MAJOR GRID,4320000.0,21,ACTIVE,202306,3298000.0,1158533.0
9866,2161328,NED,JEA MAJOR GRID,4320000.0,21,ACTIVE,202307,2812000.0,1001290.0
9867,2161328,NED,JEA MAJOR GRID,4320000.0,21,ACTIVE,202308,3406000.0,1878645.0
9868,2161328,NED,JEA MAJOR GRID,4320000.0,21,ACTIVE,202309,3216000.0,1649967.0
9869,2161328,NED,JEA MAJOR GRID,4320000.0,21,ACTIVE,202310,3149000.0,1357065.0
9870,2161328,NED,JEA MAJOR GRID,4320000.0,21,ACTIVE,202311,2632000.0,1068267.0
9871,2161328,NED,JEA MAJOR GRID,4320000.0,21,ACTIVE,202312,1009000.0,575387.0
9872,2161328,NED,JEA MAJOR GRID,6500000.0,54,ACTIVE,202301,1652000.0,746452.0
9873,2161328,NED,JEA MAJOR GRID,6500000.0,54,ACTIVE,202302,2044000.0,812429.0
9874,2161328,NED,JEA MAJOR GRID,6500000.0,54,ACTIVE,202303,2176000.0,1285097.0
9875,2161328,NED,JEA MAJOR GRID,6500000.0,54,ACTIVE,202304,2649000.0,1418200.0
9876,2161328,NED,JEA MAJOR GRID,6500000.0,54,ACTIVE,202305,2246000.0,1502677.0
